individual,group,sex,audio_name,syllable,syllable_number,start_frequency,end_frequency,f0,min_f0,max_f0,range,duration,slope,fex,concavity
Y20,canary,male,Y20_10_12_Theme_1_A N,N,16,2812.5,2812.5,2812.5,2812.5,2812.5,0,34.666667,0,0.034666667,0
Y20,canary,male,Y20_10_12_Theme_1_A N,N,17,2812.5,2812.5,2812.5,2812.5,2812.5,0,34.666667,0,0.034666667,0
Y20,canary,male,Y20_10_12_Theme_1_A N,N,18,2812.5,2812.5,2812.5,2812.5,2812.5,0,34.666667,0,0.034666667,0
Y20,canary,male,Y20_10_12_Theme_1_A N,N,19,2812.5,2812.5,2772.321429,2625,2812.5,187.5,37.333333,1.86505305,0.092195814,0
Y20,canary,male,Y20_10_12_Theme_1_A N,N,20,2812.5,2812.5,2812.5,2812.5,2812.5,0,34.666667,0,0.034666667,0
Y20,canary,male,Y20_10_12_Theme_1_A N,N,21,2812.5,2812.5,2710.227273,2625,2812.5,187.5,37.333333,1.666891164,0.085151625,0
Y20,canary,male,Y20_10_12_Theme_3_A O,O,1,2250,2062.5,1856.672932,1312.5,2812.5,1500,362.666667,1.469435737,0.839837115,4
Y20,canary,male,Y20_10_12_Theme_3_A O,O,2,1875,2062.5,1792.1875,1125,2625,1500,328,2.190261881,0.963513575,4
Y20,canary,male,Y20_10_12_Theme_3_A O,O,3,2437.5,2062.5,1766.025641,1312.5,2625,1312.5,328,1.698243349,0.818317639,3
Y20,canary,male,Y20_10_12_Theme_3_A P,P,1,2250,1500,1921.875,1500,2437.5,937.5,8,28.28663793,0.226436037,2
Y20,canary,male,Y20_10_12_Theme_3_A P,P,2,2062.5,1500,1687.5,1312.5,2062.5,750,10.666667,7.576778017,0.083995888,0
Y20,canary,male,Y20_10_12_Theme_3_A P,P,3,2250,2437.5,2362.5,2062.5,2625,562.5,10.666667,7.576778017,0.083995888,0
Y20,canary,male,Y20_10_12_Theme_3_A P,P,4,2062.5,2062.5,2000,1312.5,2437.5,1125,13.333333,14.54741379,0.199500273,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,5,2250,2437.5,2125,1500,2437.5,937.5,13.333333,10.91056034,0.151143215,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,6,2250,2250,1906.25,1312.5,2250,937.5,13.333333,12.12284483,0.164858835,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,7,2062.5,1500,1687.5,1312.5,2062.5,750,10.666667,7.576778017,0.083995888,0
Y20,canary,male,Y20_10_12_Theme_3_A P,P,8,2250,1312.5,1875,1312.5,2250,937.5,10.666667,7.576778017,0.083923723,0
Y20,canary,male,Y20_10_12_Theme_3_A P,P,9,2250,2062.5,1875,1312.5,2250,937.5,13.333333,10.91056034,0.148706029,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,10,2062.5,2062.5,2250,2062.5,2625,562.5,10.666667,9.092133621,0.100050986,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,11,2062.5,1500,1912.5,1312.5,2625,1312.5,10.666667,16.66891164,0.180791573,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,12,2062.5,1312.5,1650,1312.5,2062.5,750,10.666667,6.061422414,0.070280267,0
Y20,canary,male,Y20_10_12_Theme_3_A P,P,13,2062.5,2062.5,1800,1312.5,2062.5,750,10.666667,12.12284483,0.132323742,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,14,2062.5,2250,1987.5,1500,2437.5,937.5,10.666667,13.63820043,0.146064906,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,15,2062.5,1312.5,2156.25,1312.5,2812.5,1500,8,24.24568966,0.19416694,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,16,2250,2062.5,2287.5,2062.5,2625,562.5,10.666667,10.60748922,0.113766606,0
Y20,canary,male,Y20_10_12_Theme_3_A P,P,17,2062.5,1312.5,2137.5,1312.5,2812.5,1500,10.666667,18.18426724,0.196833607,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,18,2250,1312.5,1912.5,1312.5,2437.5,1125,10.666667,22.73033405,0.242829295,2
Y20,canary,male,Y20_10_12_Theme_3_A P,P,19,2250,2062.5,2031.25,1312.5,2437.5,1125,13.333333,15.75969828,0.213215893,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,20,2062.5,1312.5,2137.5,1312.5,2812.5,1500,10.666667,18.18426724,0.196833607,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,21,2062.5,2062.5,2025,1500,2437.5,937.5,10.666667,15.15355603,0.164531647,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,22,2062.5,1500,2062.5,1500,2437.5,937.5,13.333333,10.91056034,0.151143215,0
Y20,canary,male,Y20_10_12_Theme_3_A P,P,23,2062.5,1312.5,1875,1312.5,2437.5,1125,10.666667,21.21497845,0.229113675,2
Y20,canary,male,Y20_10_12_Theme_3_A P,P,24,2250,1312.5,2031.25,1312.5,3000,1687.5,13.333333,18.18426724,0.245632026,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,25,2062.5,2437.5,2343.75,2062.5,3000,937.5,13.333333,9.698275862,0.137427595,1
Y20,canary,male,Y20_10_12_Theme_3_A P,P,26,1875,2437.5,2093.75,1500,3000,1500,13.333333,23.03340517,0.312553533,2
Y20,canary,male,Y20_10_12_Theme_3_A P,P,27,1875,1500,1741.071429,1500,1875,375,16,2.020474138,0.04343124,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,1,1687.5,1687.5,1687.5,1687.5,1687.5,0,13.333333,0,0.013333333,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,2,1500,1500,1570.3125,1500,1687.5,187.5,18.666667,1.731834975,0.046097907,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,3,1500,1500,1473.214286,1312.5,1500,187.5,16,2.020474138,0.04343124,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,4,2250,1687.5,1821.428571,1312.5,2437.5,1125,16,9.092133621,0.153839085,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,5,2062.5,1500,1708.333333,1312.5,2437.5,1125,21.333333,8.334455819,0.188943137,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,6,2250,1687.5,1781.25,1312.5,2625,1312.5,18.666667,9.525092365,0.18637993,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,7,2062.5,1500,1729.166667,1312.5,2437.5,1125,21.333333,8.334455819,0.186603659,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,8,2250,1687.5,1687.5,1312.5,2250,937.5,21.333333,5.303744612,0.126863147,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,9,2250,1687.5,1821.428571,1312.5,2437.5,1125,16,9.092133621,0.153839085,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,10,2062.5,1687.5,1804.6875,1500,2250,750,18.666667,6.927339901,0.1379121,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,11,1875,1687.5,1848.214286,1312.5,2437.5,1125,16,11.11260776,0.183609803,1
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,12,2250,1687.5,1821.428571,1312.5,2437.5,1125,16,9.092133621,0.153839085,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,13,2062.5,1687.5,1781.25,1312.5,2437.5,1125,18.666667,8.659174877,0.17256085,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,14,2250,1687.5,1804.6875,1312.5,2437.5,1125,18.666667,7.793257389,0.156505752,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,15,2250,1687.5,1804.6875,1312.5,2437.5,1125,18.666667,7.793257389,0.156505752,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,16,2250,1687.5,1804.6875,1312.5,2437.5,1125,18.666667,7.793257389,0.156505752,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,17,2250,1687.5,1781.25,1312.5,2437.5,1125,18.666667,7.793257389,0.154166274,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,18,2062.5,1687.5,1875,1500,2437.5,937.5,18.666667,6.927339901,0.138009808,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,19,2062.5,1500,1851.5625,1500,2437.5,937.5,18.666667,7.793257389,0.151725428,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,20,2250,1687.5,1828.125,1500,2437.5,937.5,18.666667,6.061422414,0.124294188,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,21,2250,1687.5,1781.25,1312.5,2437.5,1125,18.666667,7.793257389,0.154166274,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,22,2062.5,1687.5,1757.8125,1312.5,2437.5,1125,18.666667,8.659174877,0.170221372,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,23,2062.5,1312.5,1833.333333,1312.5,2437.5,1125,21.333333,7.576778017,0.172786671,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,24,2062.5,1687.5,1898.4375,1500,2437.5,937.5,18.666667,6.927339901,0.140349286,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,25,2250,1312.5,1729.166667,1312.5,2437.5,1125,21.333333,8.334455819,0.186603659,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,26,2062.5,1687.5,1812.5,1312.5,2437.5,1125,21.333333,7.576778017,0.17054856,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,27,2250,1687.5,1898.4375,1312.5,2437.5,1125,18.666667,7.793257389,0.156505752,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,28,2062.5,1687.5,1812.5,1312.5,2437.5,1125,21.333333,7.576778017,0.17054856,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,29,2062.5,1687.5,1875,1312.5,2437.5,1125,18.666667,8.659174877,0.17256085,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,30,2250,1687.5,1770.833333,1312.5,2437.5,1125,21.333333,6.819100216,0.15683294,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,31,2062.5,1687.5,1729.166667,1312.5,2437.5,1125,21.333333,7.576778017,0.175227517,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,32,2062.5,1687.5,1854.166667,1500,2437.5,937.5,21.333333,6.061422414,0.140676474,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,33,2250,1687.5,1854.166667,1312.5,2437.5,1125,21.333333,6.819100216,0.159172418,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,34,2062.5,1687.5,1893.75,1500,2437.5,937.5,24,5.387931034,0.145682619,0
Y20,canary,male,Y20_10_12_Theme_3_A Q,Q,35,2062.5,1312.5,1743.75,1312.5,2437.5,1125,24,8.081896552,0.205325423,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,1,1312.5,1500,1513.392857,1312.5,1687.5,375,72,1.122485632,0.1405781,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,2,1500,1687.5,1554.6875,1500,1687.5,187.5,64,0.790620315,0.10514686,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,3,1500,1687.5,1629.807692,1500,1687.5,187.5,66.666667,0.72737069,0.107813527,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,4,1500,1687.5,1612.5,1500,1687.5,187.5,64,1.262796336,0.1325781,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,5,1312.5,1687.5,1604.166667,1312.5,1687.5,375,69.333333,0.932526525,0.124195814,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,6,1500,1687.5,1644.230769,1500,1687.5,187.5,66.666667,0.72737069,0.107813527,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,7,1500,1687.5,1651.442308,1500,1687.5,187.5,66.666667,0.242456897,0.080382287,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,8,1500,1687.5,1629.807692,1500,1687.5,187.5,66.666667,1.697198276,0.162676007,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,9,1500,1500,1575,1500,1687.5,187.5,64,0.505118534,0.09143124,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,10,1500,1687.5,1557.692308,1500,1687.5,187.5,66.666667,0.72737069,0.107813527,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,11,1312.5,1687.5,1593.75,1312.5,1687.5,375,72,0.448994253,0.09943124,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,12,1312.5,1687.5,1586.538462,1312.5,1687.5,375,66.666667,0.969827586,0.121529147,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,13,1500,1687.5,1572.115385,1500,1687.5,187.5,69.333333,0.242456897,0.083048953,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,14,1500,1500,1586.538462,1500,1687.5,187.5,66.666667,1.939655172,0.176391627,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,15,1500,1687.5,1579.326923,1500,1687.5,187.5,66.666667,1.212284483,0.135244767,0
Y20,canary,male,Y20_10_12_Theme_3_A R,R,16,1500,1500,1543.75,1500,2437.5,937.5,77.333333,2.926203924,0.288588376,1
Y20,canary,male,Y20_10_12_Theme_3_A R,R,17,1875,1500,1630.434783,1500,2437.5,937.5,61.333333,3.719509208,0.27056037,1
Y20,canary,male,Y20_10_12_Theme_3_A S,V,1,3000,1312.5,1875,1312.5,3000,1687.5,26.666667,7.879849138,0.226652687,0
Y20,canary,male,Y20_10_12_Theme_3_A S,S,2,2437.5,2812.5,2745.535714,2437.5,2812.5,375,34.666667,0.932526525,0.062097907,0
Y20,canary,male,Y20_10_12_Theme_3_A S,V,3,2062.5,1312.5,1916.666667,1312.5,2625,1312.5,26.666667,7.576778017,0.178324832,1
Y20,canary,male,Y20_10_12_Theme_3_A S,S,4,2625,2812.5,2772.321429,2625,2812.5,187.5,34.666667,1.398789788,0.075813527,0
Y20,canary,male,Y20_10_12_Theme_3_A S,V,5,2062.5,1312.5,1806.818182,1312.5,2625,1312.5,26.666667,6.061422414,0.178324832,1
Y20,canary,male,Y20_10_12_Theme_3_A S,S,6,2625,2812.5,2772.321429,2625,2812.5,187.5,34.666667,1.398789788,0.075813527,0
Y20,canary,male,Y20_10_12_Theme_3_A S,V,7,2062.5,1312.5,2041.666667,1312.5,2625,1312.5,21.333333,7.576778017,0.172991499,1
Y20,canary,male,Y20_10_12_Theme_3_A S,S,8,2250,2812.5,2700,2250,2812.5,562.5,37.333333,2.164793719,0.105911434,0
Y20,canary,male,Y20_10_12_Theme_3_A S,V,9,2250,1312.5,1960.227273,1312.5,2625,1312.5,26.666667,12.72898707,0.355757644,2
Y20,canary,male,Y20_10_12_Theme_3_A S,S,10,2437.5,2812.5,2732.142857,2437.5,2812.5,375,34.666667,0.932526525,0.062097907,0
Y20,canary,male,Y20_10_12_Theme_3_A S,V,11,2437.5,1312.5,1476.5625,1312.5,2437.5,1125,21.333333,6.494381158,0.141089314,0
Y20,canary,male,Y20_10_12_Theme_3_A S,S,12,2437.5,2812.5,2756.25,2437.5,2812.5,375,26.666667,2.357219828,0.081840619,0
F1,hf_tutored,female,F1_415,A,1,4125,3937.5,4014.204545,3937.5,4312.5,375,56,0.865917488,0.09714686,0
F1,hf_tutored,female,F1_415,B,2,3937.5,3562.5,3881.25,3562.5,4500,937.5,50.666667,4.466311252,0.256866545,1
F1,hf_tutored,female,F1_415,C,3,4312.5,4312.5,4344.414894,4125,4687.5,562.5,122.666667,0.790620315,0.204960387,0
F1,hf_tutored,female,F1_415,D,4,3750,3562.5,3861.111111,3375,4312.5,937.5,69.333333,3.963237732,0.309589473,3
F1,hf_tutored,female,F1_415,E,5,3750,3750,3714.285714,3562.5,3750,187.5,53.333333,0.606142241,0.080764573,0
F1,hf_tutored,female,F1_415,F,6,3937.5,4125,4087.5,3937.5,4312.5,375,50.666667,0.957066697,0.091813527,0
F1,hf_tutored,female,F1_418,A,1,4312.5,3937.5,4090.909091,3937.5,4500,562.5,56,1.15455665,0.11086248,0
F1,hf_tutored,female,F1_418,B,2,4125,3750,3946.022727,3562.5,4500,937.5,56,4.618226601,0.284879998,0
F1,hf_tutored,female,F1_418,C,3,4125,4312.5,4500,4125,5062.5,937.5,93.333333,2.251385468,0.273975872,1
F1,hf_tutored,female,F1_418,D,4,3937.5,3750,3977.678571,3375,4687.5,1312.5,72,3.816451149,0.305165541,2
F1,hf_tutored,female,F1_418,G,5,3937.5,4312.5,3888.392857,3562.5,4312.5,750,109.333333,1.478395711,0.248829012,0
F1,hf_tutored,female,F1_418,E,6,3937.5,3562.5,3733.695652,3375,3937.5,562.5,58.666667,1.102076803,0.113529147,0
F1,hf_tutored,female,F1_418,H,7,4875,4687.5,4656.25,4312.5,4875,562.5,45.333333,1.782771298,0.11859039,0
F1,hf_tutored,female,F1_418,I,8,3562.5,2812.5,2875,2437.5,3562.5,1125,53.333333,2.424568966,0.163058294,0
M1,hf_tutored,male,M1_457,A,1,4875,3937.5,4366.776316,3937.5,4875,937.5,101.333333,1.720133388,0.250177148,0
M1,hf_tutored,male,M1_457,B,2,4312.5,3562.5,3631.25,3187.5,4312.5,1125,82.666667,1.950802616,0.216142441,1
M1,hf_tutored,male,M1_457,C,3,4125,3562.5,4088.942308,3000,4687.5,1687.5,72,5.41487069,0.43401769,3
M1,hf_tutored,male,M1_457,D,4,4125,2812.5,3562.5,2812.5,4312.5,1500,32,4.959345611,0.187550777,0
M1,hf_tutored,male,M1_457,E,5,3750,2625,3187.5,2625,3750,1125,13.333333,7.273706897,0.097966532,0
M1,hf_tutored,male,M1_457,E,6,4125,3000,3818.181818,3000,4500,1500,29.333333,8.7890625,0.262856407,2
M1,hf_tutored,male,M1_457,F,7,4125,3000,3562.5,2812.5,4312.5,1500,90.666667,4.87700654,0.462633308,4
M1,hf_tutored,male,M1_457,A,8,4125,4312.5,4098.214286,3750,4500,750,117.333333,1.847994638,0.300698987,0
M1,hf_tutored,male,M1_457,G,9,4875,3937.5,4138.888889,3750,4875,1125,77.333333,3.224987566,0.27969868,0
M1,hf_tutored,male,M1_457,H,10,4312.5,3187.5,3562.5,3187.5,4312.5,1125,13.333333,7.273706897,0.100378174,0
M1,hf_tutored,male,M1_457,I,11,4500,3562.5,4454.545455,3187.5,4687.5,1500,98.666667,1.704775054,0.31375888,0
M1,hf_tutored,male,M1_457,J,12,3937.5,3000,3362.068966,2812.5,3937.5,1125,85.333333,4.077028171,0.372331879,0
M1,hf_tutored,male,M1_457,K,13,3562.5,2812.5,3459.375,2812.5,4125,1312.5,104,4.351790451,0.511648636,1
M1,hf_tutored,male,M1_457,L,14,5062.5,4125,4285.060976,4125,5062.5,937.5,112,0.757677802,0.182917578,0
M1,hf_tutored,male,M1_457,M,15,3562.5,3562.5,3546.875,3375,3562.5,187.5,61.333333,0.52708021,0.088764573,0
M1,hf_tutored,male,M1_457,D,16,2812.5,2250,2727.272727,2250,3000,750,26.666667,3.030711207,0.095244767,0
M1,hf_tutored,male,M1_457,K,17,3375,3000,3268.75,2812.5,3562.5,750,162.666667,0.821887785,0.272391627,0
M1,hf_tutored,male,M1_457,N,18,3000,3000,3000,3000,3000,0,13.333333,0,0.013333333,0
M1,hf_tutored,male,M1_457,D,19,3000,2437.5,2583.333333,2250,3000,750,24,3.788389009,0.0925781,0
M1,hf_tutored,male,M1_457,O,20,3187.5,2812.5,2896.875,2812.5,3187.5,375,50.666667,0.638044465,0.078097907,0
M1,hf_tutored,male,M1_457,P,21,2812.5,3562.5,3282.838983,2250,3750,1500,162.666667,3.13521849,0.613263899,5
M1,hf_tutored,male,M1_457,O,22,2250,3000,2355.46875,2250,3000,750,42.666667,1.212284483,0.097529147,0
M1,hf_tutored,male,M1_457,J,23,3750,3375,3537.5,3187.5,3750,562.5,82.666667,2.78686088,0.273344399,0
M1,hf_tutored,male,M1_457,P,24,3000,3562.5,3238.970588,2250,3750,1500,136,3.030711207,0.513340176,3
M1,hf_tutored,male,M1_457,I,25,4687.5,4125,4513.392857,4125,4687.5,562.5,34.666667,1.398789788,0.075813527,0
M1,hf_tutored,male,M1_457,F,26,3937.5,2625,3386.71875,2625,4312.5,1687.5,93.333333,4.008359983,0.421036182,2
M1,hf_tutored,male,M1_459,Q,1,3937.5,3937.5,4045.3125,3937.5,4312.5,375,109.333333,1.86505305,0.273920774,0
M1,hf_tutored,male,M1_459,R,2,3750,3750,3727.5,3375,4500,1125,130.666667,2.968859958,0.476362224,3
M1,hf_tutored,male,M1_459,S,3,4687.5,4312.5,4387.5,4125,4875,750,149.333333,1.346982759,0.316260252,2
M1,hf_tutored,male,M1_459,T,4,4312.5,3375,3912.162162,3375,4500,1125,101.333333,3.311332615,0.396662936,2
M1,hf_tutored,male,M1_459,U,5,3937.5,4312.5,3969.951923,3562.5,4500,937.5,141.333333,1.663919878,0.335691492,0
M1,hf_tutored,male,M1_459,M,6,4125,3750,3799.342105,3562.5,4125,562.5,48,1.346982759,0.10286248,0
M1,hf_tutored,male,M1_459,I,7,3562.5,4125,4588.815789,3562.5,4875,1312.5,48,3.704202586,0.215713263,1
M1,hf_tutored,male,M1_459,D,8,3750,2625,2967.857143,2437.5,3750,1312.5,93.333333,3.832958291,0.409848144,2
M1,hf_tutored,male,M1_459,V,9,4312.5,2812.5,3535.714286,2812.5,4500,1687.5,165.333333,8.603309232,1.483877292,12
M1,hf_tutored,male,M1_459,D,10,2437.5,2812.5,2657.608696,2250,3000,750,64,4.27054761,0.290779828,0
M1,hf_tutored,male,M1_459,P,11,2437.5,3187.5,2955.882353,2250,3187.5,937.5,133.333333,1.454741379,0.297920774,0
M1,hf_tutored,male,M1_459,W,12,4312.5,2437.5,3456.325301,2250,4312.5,2062.5,218.666667,2.217593566,0.641976988,4
M1,hf_tutored,male,M1_459,F,13,3562.5,3375,3566.40625,3187.5,4500,1312.5,125.333333,2.450362252,0.390681235,1
M1,hf_tutored,male,M1_459,O,14,2250,2625,2497.5,2250,3375,1125,72,4.251414332,0.364084593,3
M1,hf_tutored,male,M1_459,J,15,3562.5,3375,3510.174419,3187.5,3750,562.5,117.333333,3.824468904,0.494984982,0
M1,hf_tutored,male,M1_459,P,16,2625,3562.5,3270.292208,2062.5,3750,1687.5,213.333333,4.745455706,1.141718671,10
M1,hf_tutored,male,M1_459,F,17,4500,2812.5,3630.681818,2437.5,4687.5,2250,178.666667,6.387806698,1.265570397,10
M2,hf_tutored,male,M2_504,A,1,3750,4312.5,3867.1875,3187.5,4312.5,1125,45.333333,2.828663793,0.168773914,1
M2,hf_tutored,male,M2_504,B,2,4125,4125,4099.431818,3937.5,4312.5,375,56,1.15455665,0.11086248,0
M2,hf_tutored,male,M2_504,C,3,3375,3562.5,3815.217391,3375,4500,1125,61.333333,4.132788009,0.311109946,3
M2,hf_tutored,male,M2_504,D,4,4125,4312.5,4372.159091,4125,4875,750,117.333333,0.986743184,0.213342674,1
M2,hf_tutored,male,M2_504,C,5,3937.5,3562.5,3887.019231,3375,4312.5,937.5,66.666667,3.879310345,0.295637061,2
M2,hf_tutored,male,M2_504,E,6,3750,4125,3834.375,3375,4312.5,937.5,114.666667,1.606017905,0.275573681,0
M2,hf_tutored,male,M2_504,F,7,4125,3562.5,3730.263158,3375,4125,750,53.333333,1.459231322,0.118231007,0
M2,hf_tutored,male,M2_504,G,8,3562.5,4125,4687.5,3562.5,4875,1312.5,61.333333,3.953101574,0.288660198,1
M2,hf_tutored,male,M2_504,H,9,3562.5,2625,2828.125,2437.5,3562.5,1125,61.333333,2.371860945,0.184773914,0
M2,hf_tutored,male,M2_511,B,1,3937.5,4125,4068.75,3937.5,4312.5,375,56,1.595111162,0.1245781,0
M2,hf_tutored,male,M2_511,F,2,3937.5,3937.5,3937.5,3937.5,3937.5,0,16,0,0.016,0
M2,hf_tutored,male,M2_511,C,3,3562.5,3562.5,3750,3375,4500,1125,114.666667,3.47422992,0.465533444,3
M2,hf_tutored,male,M2_511,D,4,4312.5,4312.5,4388.221154,4125,4875,750,136,1.426217039,0.300587441,1
M2,hf_tutored,male,M2_511,C,5,3937.5,3937.5,4003.676471,3562.5,4687.5,1125,93.333333,4.224627743,0.437493149,3
M2,hf_tutored,male,M2_511,E,6,3937.5,4312.5,4045.138889,3562.5,4500,937.5,154.666667,2.001413061,0.436033786,2
M2,hf_tutored,male,M2_511,I,7,4125,3562.5,3774.456522,3375,4125,750,58.666667,1.928634404,0.154676007,0
M2,hf_tutored,male,M2_511,J,8,3562.5,2812.5,3776.25,2437.5,5062.5,2625,130.666667,4.700694933,0.6951334,3
M2,hf_tutored,male,M2_511,K,9,4125,3000,3478.448276,2625,4500,1875,154.666667,8.879452132,1.407016973,8
M2,hf_tutored,male,M2_511,L,10,2062.5,3187.5,2761.904762,2062.5,3187.5,1125,165.333333,1.368708287,0.357352014,0
M2,hf_tutored,male,M2_511,L,11,2437.5,2625,2491.071429,2250,2812.5,562.5,37.333333,3.263842838,0.133342674,0
M2,hf_tutored,male,M2_511,M,12,2625,2437.5,2687.5,2437.5,2812.5,375,13.333333,3.636853448,0.054480194,0
M2,hf_tutored,male,M2_511,F,13,2250,3187.5,3068.597561,2250,3375,1125,106.666667,1.363820043,0.230107247,0
M2,hf_tutored,male,M2_511,N,14,4125,2250,3445.3125,2062.5,4312.5,2250,189.333333,2.219675814,0.550618411,2
M2,hf_tutored,male,M2_511,C,15,3562.5,3375,3623.310811,3375,4500,1125,96,1.852101293,0.249211299,1
M2,hf_tutored,male,M2_511,F,16,3375,3375,3375,3375,3375,0,18.666667,0,0.018666667,0
M2,hf_tutored,male,M2_511,O,17,2250,3000,2404.411765,2250,3000,750,42.666667,1.515355603,0.097529147,0
M2,hf_tutored,male,M2_511,P,18,3750,3187.5,3416.015625,3000,3750,750,88,2.150827308,0.241211299,1
M2,hf_tutored,male,M2_511,Q,19,2812.5,3375,3142.857143,2062.5,3750,1687.5,181.333333,3.372888279,0.705733819,7
M2,hf_tutored,male,M2_511,I,20,4500,2625,3660.714286,2437.5,4687.5,2250,173.333333,3.421770717,0.722853994,4
M3,hf_tutored,male,M3_1101,A,1,4312.5,4125,4171.875,4125,4312.5,187.5,18.666667,2.597752463,0.059813527,0
M3,hf_tutored,male,M3_1101,B,2,4125,3750,3963.068182,3562.5,4500,937.5,58.666667,2.020474138,0.168391627,0
M3,hf_tutored,male,M3_1101,B,3,4500,3750,3972.65625,3562.5,4500,937.5,93.333333,1.042825362,0.171946627,0
M3,hf_tutored,male,M3_1101,C,4,3562.5,3750,3300,2625,4125,1500,58.666667,6.539955762,0.388636829,3
M3,hf_tutored,male,M3_1101,A,5,4125,4125,4125,4125,4125,0,26.666667,0,0.026666667,0
M3,hf_tutored,male,M3_1101,B,6,4875,3750,3952.5,3562.5,4875,1312.5,72,2.525592672,0.209156201,0
M3,hf_tutored,male,M3_1101,D,7,3000,3562.5,3351.5625,3000,3750,750,18.666667,6.061422414,0.119354963,0
M3,hf_tutored,male,M3_1101,E,8,3562.5,3375,3539.772727,3000,3937.5,937.5,88,8.429165544,0.757903561,8
M3,hf_tutored,male,M3_1101,B,9,4687.5,3562.5,3873.355263,3562.5,4687.5,1125,104,1.856651911,0.264907014,0
M3,hf_tutored,male,M3_1101,F,10,3562.5,2812.5,3093.75,2812.5,3562.5,750,8,8.081896552,0.067613601,0
M3,hf_tutored,male,M3_1101,A,11,4125,4312.5,4247.282609,4125,4312.5,187.5,64,0.688798002,0.103118854,0
M3,hf_tutored,male,M3_1101,B,12,3750,3562.5,3750,3375,3937.5,562.5,50.666667,2.871200091,0.176446725,0
M3,hf_tutored,male,M3_1101,G,13,4500,4312.5,4350,4312.5,4500,187.5,13.333333,0.757677802,0.025020947,0
M3,hf_tutored,male,M3_1101,H,14,4312.5,2812.5,3176.136364,2625,4312.5,1687.5,90.666667,4.167227909,0.44120374,2
